Key: 187 S-Boxes: 2 3 4
id = 0x0 col = 16384
id = 0x328 col = 16
id = 0x368 col = 16
id = 0x3e8 col = 48
id = 0x3ec col = 32
id = 0x728 col = 8
id = 0x768 col = 16
id = 0x7a8 col = 24
id = 0x7ac col = 8
id = 0x7e8 col = 32
id = 0x7ec col = 24
id = 0xb28 col = 16
id = 0xb68 col = 24
id = 0xba8 col = 24
id = 0xbac col = 8
id = 0xbe8 col = 56
id = 0xbec col = 40
